"","Sensitivity","Specificity","One_minus_Specificity","Precision","F1_Score","F_beta_Score","Accuracy","True_Positives","False_Negatives","False_Positives","True_Negatives","Early_cutoff","Set Number"
"long_cut =  4 ; prob =  0",100,0,100,54.8867769564707,70.873418680403,85.8821369561227,54.8867769564707,9356,0,7690,0,3,5
"long_cut =  8 ; prob =  0.74",31.9560047562426,96.1377971858321,3.86220281416788,84.3799058084772,46.3561880120742,36.490156143924,70.7861210591205,2150,4578,398,9907,3,5
"long_cut =  8 ; prob =  0.75",31.0196195005945,96.2930616205725,3.70693837942746,84.5281490481976,45.3843644666739,35.5161498927879,70.5101861093172,2087,4641,382,9923,3,5
"long_cut =  8 ; prob =  0.76",29.9048751486326,96.3998059194566,3.60019408054343,84.4313890054553,44.1663922730765,34.3403311145247,70.1344449010744,2012,4716,371,9934,3,5
"long_cut =  8 ; prob =  0.77",28.9684898929845,96.555070354197,3.44492964580301,84.5920138888889,43.1576616474756,33.3550109529025,69.8585099512711,1949,4779,355,9950,3,5
"long_cut =  8 ; prob =  0.78",28.0469678953627,96.7103347889374,3.28966521106259,84.7708894878706,42.1487603305785,32.3803967327888,69.5884459578465,1887,4841,339,9966,3,5
"long_cut =  8 ; prob =  0.79",27.2146254458977,96.7976710334789,3.20232896652111,84.729291994447,41.196985037687,31.489698345544,69.3125110080432,1831,4897,330,9975,3,5
"long_cut =  8 ; prob =  0.8",26.2485136741974,96.8850072780204,3.11499272197963,84.6190704360326,40.068065796937,30.449325838822,68.9837374508307,1766,4962,321,9984,3,5
"long_cut =  8 ; prob =  0.81",25.371581450654,97.0402717127608,2.95972828723921,84.8409542743539,39.0617848970252,29.5083667542525,68.7312863265426,1707,5021,305,10000,3,5
"long_cut =  8 ; prob =  0.82",24.7770511296076,97.1276079573023,2.87239204269772,84.921039225675,38.361523415027,28.8658008658009,68.5492866788,1667,5061,296,10009,3,5
"long_cut =  8 ; prob =  0.83",23.7812128418549,97.292576419214,2.70742358078603,85.1516764236296,37.1790403160218,27.7864610468549,68.2557388598603,1600,5128,279,10026,3,5
"long_cut =  8 ; prob =  0.84",22.7556480380499,97.4478408539544,2.55215914604561,85.340022296544,35.9305327387937,26.666898906152,67.9445781717842,1531,5197,263,10042,3,5
"long_cut =  8 ; prob =  0.85",21.8787158145065,97.5351770984959,2.46482290150413,85.2838933951333,34.823752070026,25.7001187233745,67.6510303528445,1472,5256,254,10051,3,5
"long_cut =  8 ; prob =  0.86",21.0760998810939,97.7001455604076,2.29985443959243,85.6797583081571,33.8303709889061,24.8188469212728,67.4338049668291,1418,5310,237,10068,3,5
"long_cut =  8 ; prob =  0.87",20.0653983353151,97.7680737506065,2.2319262493935,85.4430379746835,32.4987963408763,23.690860592447,67.0756766277227,1350,5378,230,10075,3,5
"long_cut =  8 ; prob =  0.88",19.1141498216409,97.9427462396895,2.05725376031053,85.8477970627503,31.2667152929735,22.6328757479761,66.8056126342981,1286,5442,212,10093,3,5
"long_cut =  8 ; prob =  0.89",18.0291319857313,98.0688985929161,1.93110140708393,85.9065155807365,29.8034398034398,21.412936025985,66.4533552515705,1213,5515,199,10106,3,5
"long_cut =  8 ; prob =  0.9",16.8995243757432,98.2241630276565,1.77583697234353,86.1363636363636,28.2554671968191,20.1367242844999,66.1010978688428,1137,5591,183,10122,3,5
"long_cut =  8 ; prob =  0.91",15.7550535077289,98.3891314895682,1.61086851043183,86.4600326264274,26.6532562232839,18.8357381477006,65.7488404861152,1060,5668,166,10139,3,5
"long_cut =  8 ; prob =  0.92",14.6551724137931,98.4570596797671,1.5429403202329,86.1135371179039,25.0476311444176,17.5713725629968,65.355486408736,986,5742,159,10146,3,5
"long_cut =  8 ; prob =  0.93",13.2877526753864,98.6899563318777,1.31004366812227,86.8804664723032,23.0501482531907,15.9979957768154,64.956261374978,894,5834,135,10170,3,5
"long_cut =  8 ; prob =  0.94",12.0095124851367,98.7967006307618,1.20329936923823,86.6952789699571,21.0966057441253,14.5094095675909,64.5159396465684,808,5920,124,10181,3,5
"long_cut =  8 ; prob =  0.95",10.3151010701546,98.9713731198447,1.02862688015526,86.75,18.4378320935175,12.5216512702079,63.9523278342042,694,6034,106,10199,3,5
"long_cut =  8 ; prob =  0.96",9.20035671819263,99.049005337215,0.950994662785054,86.3319386331939,16.6286098052384,11.2019979007564,63.558973756825,619,6109,98,10207,3,5
"long_cut =  8 ; prob =  0.97",7.6397146254459,99.155749636099,0.844250363901022,85.5241264559068,14.0264701869286,9.34103878166685,63.0071038572183,514,6214,87,10218,3,5
"long_cut =  8 ; prob =  0.98",6.25743162901308,99.3692382338671,0.630761766132948,86.6255144032922,11.6717493762129,7.68304255785094,62.590265954324,421,6307,65,10240,3,5
"long_cut =  8 ; prob =  0.99",4.62247324613555,99.5730228044638,0.426977195536149,87.6056338028169,8.78158972186926,5.70286426816298,62.0677508366113,311,6417,44,10261,3,5
"long_cut =  8 ; prob =  1",0,100,0,NA,NA,NA,60.5002054834733,0,6728,0,10305,3,5
"long_cut =  8 ; prob =  random_rate",37.438494934877,0.615108593012276,38.4891406987724,38.8263544949722,38.1197966551241,197.83983908113,52.0057142857143,2587,4323,4076,6514,3,5
"long_cut =  8 ; prob =  random_50",49.479015918958,0.494145420207743,50.5854579792257,38.9585232452142,43.5930128777254,215.372363796134,49.44,3419,3491,5357,5233,3,5
"long_cut =  9 ; prob =  0",100,0,100,37.1337990958727,54.1570339926364,74.705312640257,37.1337990958727,6325,0,10708,0,3,5
"long_cut =  9 ; prob =  0.01",99.905138339921,0.0280164363093015,99.9719835636907,37.1181860902256,54.1265150541779,74.6503166052358,37.1161862267363,6319,6,10705,3,3,5
"long_cut =  9 ; prob =  0.02",99.8735177865613,0.0373552484124019,99.9626447515876,37.1129780858939,54.1163368457123,74.6319793955719,37.1103152703575,6317,8,10704,4,3,5
"long_cut =  9 ; prob =  0.03",99.8735177865613,0.0560328726186029,99.9439671273814,37.1173394441507,54.1209732693626,74.6355065100782,37.1220571831151,6317,8,10702,6,3,5
"long_cut =  9 ; prob =  0.04",99.7628458498024,0.38289129622712,99.6171087037729,37.1679330859398,54.1584413355077,74.6268656716418,37.2864439617214,6310,15,10667,41,3,5
"long_cut =  9 ; prob =  0.05",99.699604743083,0.989914082928651,99.0100859170714,37.2959545777147,54.2848534412258,74.7014783927218,37.6445723008278,6306,19,10602,106,3,5
"long_cut =  9 ; prob =  0.06",99.5889328063241,1.13933507657826,98.8606649234217,37.3053005626296,54.2783283067643,74.6592390660187,37.6974109082369,6299,26,10586,122,3,5
"long_cut =  9 ; prob =  0.07",99.5098814229249,1.21404557340306,98.7859544265969,37.3044096728307,54.2656377979911,74.6229725884473,37.7150237773733,6294,31,10578,130,3,5
"long_cut =  9 ; prob =  0.08",99.4624505928854,1.62495330593948,98.3750466940605,37.3907875185736,54.3498920086393,74.6706231454006,37.9557329889039,6291,34,10534,174,3,5
"long_cut =  9 ; prob =  0.09",99.4308300395257,1.9237952932387,98.0762047067613,37.4545887677923,54.4125281190517,74.7071820579221,38.1318616802677,6289,36,10502,206,3,5
"long_cut =  9 ; prob =  0.1",99.304347826087,2.60552857676504,97.394471423235,37.5882704967086,54.5344041675711,74.7560104736967,38.5134738448893,6281,44,10429,279,3,5
"long_cut =  9 ; prob =  0.11",99.1936758893281,4.32387000373553,95.6761299962645,37.9805072946304,54.9290842234285,75.0137497309835,39.5526331239359,6274,51,10245,463,3,5
"long_cut =  9 ; prob =  0.12",99.0355731225296,5.26709002614867,94.7329099738513,38.1764992686494,55.1093124532618,75.0935072408171,40.0868901544061,6264,61,10144,564,3,5
"long_cut =  9 ; prob =  0.13",98.6877470355731,7.7512140455734,92.2487859544266,38.7220843672457,55.620405435509,75.3500724287784,41.5194035108319,6242,83,9878,830,3,5
"long_cut =  9 ; prob =  0.14",98.2608695652174,8.70377288008965,91.2962271199103,38.8656119066975,55.6999462269224,75.2585309147272,41.9597252392415,6215,110,9776,932,3,5
"long_cut =  9 ; prob =  0.15",97.9446640316205,9.6096376540904,90.3903623459096,39.0260803830163,55.8133249245462,75.2295137708263,42.4117888804086,6195,130,9679,1029,3,5
"long_cut =  9 ; prob =  0.16",97.0276679841897,13.9802017183414,86.0197982816586,39.9856658848058,56.632676602224,75.4895689824838,44.8188809957142,6137,188,9211,1497,3,5
"long_cut =  9 ; prob =  0.17",96.0790513833992,17.5009338812103,82.4990661187897,40.7551472067601,57.2330005650782,75.5639004252568,46.6799741677919,6077,248,8834,1874,3,5
"long_cut =  9 ; prob =  0.18",94.9407114624506,20.5547254389242,79.4452745610758,41.3795479603087,57.6378557373902,75.41695971064,48.1770680443844,6005,320,8507,2201,3,5
"long_cut =  9 ; prob =  0.19",92.3794466403162,28.7448636533433,71.2551363466567,43.3682179173161,59.0261642590161,75.3488252134217,52.3748018552222,5843,482,7630,3078,3,5
"long_cut =  9 ; prob =  0.2",90.9249011857708,32.2375793799029,67.7624206200971,44.2146536480357,59.4972067039106,75.0646096013783,54.0304115540422,5751,574,7256,3452,3,5
"long_cut =  9 ; prob =  0.21",89.9288537549407,34.5349271572656,65.4650728427344,44.7944558198141,59.8012931714241,74.8460445286594,55.1047965713615,5688,637,7010,3698,3,5
"long_cut =  9 ; prob =  0.22",88.9328063241107,36.8696301830407,63.1303698169593,45.4178441663302,60.1282736504543,74.631816372562,56.202665414196,5625,700,6760,3948,3,5
"long_cut =  9 ; prob =  0.23",86.2924901185771,47.6839745984311,52.3160254015689,49.3490054249548,62.7897612884671,75.05500550055,62.0207831855809,5458,867,5602,5106,3,5
"long_cut =  9 ; prob =  0.24",84.2687747035573,54.7161001120657,45.2838998879343,52.3627075351213,64.5904023267087,75.11485667578,65.6901309223273,5330,995,4849,5859,3,5
"long_cut =  9 ; prob =  0.25",82.498023715415,59.5536047814718,40.4463952185282,54.644465389046,65.742723951115,74.8658498091767,68.0737392121177,5218,1107,4331,6377,3,5
"long_cut =  9 ; prob =  0.26",80.9802371541502,63.0743369443407,36.9256630556593,56.4345526663729,66.5151613531589,74.499650919246,69.7234779545588,5122,1203,3954,6754,3,5
"long_cut =  9 ; prob =  0.27",79.6363636363636,65.8386253268584,34.1613746731416,57.9298447383554,67.0705725699068,74.0844241800265,70.9622497504843,5037,1288,3658,7050,3,5
"long_cut =  9 ; prob =  0.28",78.1185770750988,68.3881210310049,31.6118789689951,59.3442229161662,67.4493208654699,73.4699339796586,72.0014090295309,4941,1384,3385,7323,3,5
"long_cut =  9 ; prob =  0.29",76.7747035573123,70.5080313784087,29.4919686215913,60.5939605690042,67.7313620196666,72.8822717175962,72.8350848353197,4856,1469,3158,7550,3,5
"long_cut =  9 ; prob =  0.3",75.4150197628458,72.207695181173,27.792304818827,61.5801704105345,67.7990192594698,72.1721237063487,73.3986966476839,4770,1555,2976,7732,3,5
"long_cut =  9 ; prob =  0.31",73.7391304347826,73.8700037355248,26.1299962644752,62.5033503082284,67.6579386378472,71.1800256394603,73.8214055069571,4664,1661,2798,7910,3,5
"long_cut =  9 ; prob =  0.32",72.5691699604743,75.0560328726186,24.9439671273814,63.2144332736538,67.5695568968055,70.4830932710912,74.1325661950332,4590,1735,2671,8037,3,5
"long_cut =  9 ; prob =  0.33",71.3359683794466,76.4661935001868,23.5338064998132,64.1638225255973,67.5600808564798,69.7760732401336,74.5611460106851,4512,1813,2520,8188,3,5
"long_cut =  9 ; prob =  0.34",70.1818181818182,77.4654463952185,22.5345536047815,64.7840046701693,67.374971541322,69.0314754914158,74.7607585275641,4439,1886,2413,8295,3,5
"long_cut =  9 ; prob =  0.35",68.99604743083,78.6047814717968,21.3952185282032,65.5747558226897,67.2419106317411,68.2835237052105,75.0366934773675,4364,1961,2291,8417,3,5
"long_cut =  9 ; prob =  0.36",67.8260869565217,79.5946955547254,20.4053044452746,66.2548262548263,67.03125,67.5059008654603,75.2245640814889,4290,2035,2185,8523,3,5
"long_cut =  9 ; prob =  0.37",66.6086956521739,80.8460963765409,19.1539036234591,67.257343550447,66.931448089602,66.7374223799265,75.5592085950801,4213,2112,2051,8657,3,5
"long_cut =  9 ; prob =  0.38",65.4861660079051,81.9107209562944,18.0892790437056,68.1362066129298,66.7849080941632,65.9995538417413,75.8116597193683,4142,2183,1937,8771,3,5
"long_cut =  9 ; prob =  0.39",64.2371541501976,82.7885692939858,17.2114307060142,68.7944463257704,66.4377401684245,65.099660321733,75.8997240650502,4063,2262,1843,8865,3,5
"long_cut =  9 ; prob =  0.4",63.0830039525692,83.6103847590586,16.3896152409414,69.4516971279373,66.1143330571665,64.2615558060879,75.9877884107321,3990,2335,1755,8953,3,5
"long_cut =  9 ; prob =  0.41",62.1343873517787,84.3481509152036,15.6518490847964,70.1034605779522,65.8788031179281,63.5798874005048,76.0993365819292,3930,2395,1676,9032,3,5
"long_cut =  9 ; prob =  0.42",61.3754940711462,85.0859170713485,14.9140829286515,70.8523453184888,65.7743137919349,63.0624776633419,76.2813362296718,3882,2443,1597,9111,3,5
"long_cut =  9 ; prob =  0.43",60.1739130434783,85.6649234217408,14.3350765782592,71.2600636584909,65.2494428253043,62.1063281224503,76.1991428403687,3806,2519,1535,9173,3,5
"long_cut =  9 ; prob =  0.44",59.2252964426877,86.2065745237206,13.7934254762794,71.7212330078499,64.8770349844129,61.3635619041379,76.1874009276111,3746,2579,1477,9231,3,5
"long_cut =  9 ; prob =  0.45",57.9762845849802,86.7202091893911,13.2797908106089,72.0573786598546,64.2544243910987,60.3343315015302,76.0464979745201,3667,2658,1422,9286,3,5
"long_cut =  9 ; prob =  0.46",56.901185770751,87.2245050429585,12.7754949570415,72.4582242802497,63.7442437123627,59.4541910331384,75.9643045852169,3599,2726,1368,9340,3,5
"long_cut =  9 ; prob =  0.47",55.8577075098814,87.635412775495,12.364587224505,72.7403747169034,63.1908424253264,58.5767815100972,75.8351435448835,3533,2792,1324,9384,3,5
"long_cut =  9 ; prob =  0.48",54.5454545454545,88.0836757564438,11.9163242435562,73.0004231908591,62.4377884354357,57.4502098181576,75.6296600716257,3450,2875,1276,9432,3,5
"long_cut =  9 ; prob =  0.49",53.5335968379447,88.8401195367949,11.1598804632051,73.9139925780397,62.0942600403448,56.658077038921,75.7294663300652,3386,2939,1195,9513,3,5
"long_cut =  9 ; prob =  0.5",52.1422924901186,89.409787075084,10.590212924916,74.413357400722,61.3182113972297,55.4621283465626,75.5709505078377,3298,3027,1134,9574,3,5
"long_cut =  9 ; prob =  0.51",50.9407114624506,89.9420993649608,10.0579006350392,74.9476622470342,60.6551204819277,54.4275144430555,75.4594023366406,3222,3103,1077,9631,3,5
"long_cut =  9 ; prob =  0.52",49.9130434782609,90.3903623459096,9.6096376540904,75.4180602006689,60.0704024355437,53.5338804856542,75.3595960782011,3157,3168,1029,9679,3,5
"long_cut =  9 ; prob =  0.53",49.0118577075099,90.8199477026522,9.18005229734777,75.9245652706343,59.5695618754804,52.7515910560528,75.2950155580344,3100,3225,983,9725,3,5
"long_cut =  9 ; prob =  0.54",48.1106719367589,91.2215166230855,8.77848337691446,76.3996987195581,59.0415211486224,51.9584742000478,75.2128221687313,3043,3282,940,9768,3,5
"long_cut =  9 ; prob =  0.55",47.1146245059289,91.5950691072096,8.40493089279044,76.8041237113402,58.4027437530622,51.0623714873201,75.077790172019,2980,3345,900,9808,3,5
"long_cut =  9 ; prob =  0.56",45.9446640316206,91.9592827792305,8.04071722076952,77.1436156092381,57.5901704320254,49.9879588536829,74.8723066987612,2906,3419,861,9847,3,5
"long_cut =  9 ; prob =  0.57",45.0750988142292,92.3234964512514,7.6765035487486,77.6204737271985,57.0314062812562,49.2009802229662,74.7783713967005,2851,3474,822,9886,3,5
"long_cut =  9 ; prob =  0.58",44.0158102766798,92.6129996264475,7.38700037355249,77.8741258741259,56.2424242424242,48.2077922077922,74.5670169670639,2784,3541,791,9917,3,5
"long_cut =  9 ; prob =  0.59",42.9090909090909,92.9118416137467,7.08815838625327,78.1456953642384,55.3990610328638,47.1622701838529,74.3439206246698,2714,3611,759,9949,3,5
"long_cut =  9 ; prob =  0.6",41.9762845849802,93.2387000373552,6.76129996264475,78.5735424681858,54.719703215169,46.2882248335019,74.2030176715787,2655,3670,724,9984,3,5
"long_cut =  9 ; prob =  0.61",41.1383399209486,93.5095255883452,6.49047441165483,78.9202305125872,54.0843899397215,45.4942826170577,74.0621147184876,2602,3723,695,10013,3,5
"long_cut =  9 ; prob =  0.62",40.1422924901186,93.8924168845723,6.10758311542772,79.51769495772,53.3515444421097,44.554802934054,73.9329536781542,2539,3786,654,10054,3,5
"long_cut =  9 ; prob =  0.63",39.1620553359684,94.0978707508405,5.9021292491595,79.6719202315857,52.5121899512402,43.5953395050864,73.6981154230024,2477,3848,632,10076,3,5
"long_cut =  9 ; prob =  0.64",38.3557312252964,94.3033246171087,5.69667538289129,79.9077733860343,51.8320692233736,42.8077357425183,73.5278576880174,2426,3899,610,10098,3,5
"long_cut =  9 ; prob =  0.65",37.296442687747,94.6021666044079,5.39783339559208,80.3200544773578,50.9393219606996,41.7714346424903,73.3223742147596,2359,3966,578,10130,3,5
"long_cut =  9 ; prob =  0.66",35.9367588932806,94.798281658573,5.20171834142698,80.3180212014134,49.6559257236483,40.4017063633132,72.940762050138,2273,4052,557,10151,3,5
"long_cut =  9 ; prob =  0.67",35.0671936758893,95.0037355248412,4.99626447515876,80.5666545586633,48.8653888521701,39.5323138345275,72.7470204896378,2218,4107,535,10173,3,5
"long_cut =  9 ; prob =  0.68",34.3873517786561,95.2185282032125,4.78147179678745,80.9452921473763,48.2689747003995,38.8573266159288,72.6296013620619,2175,4150,512,10196,3,5
"long_cut =  9 ; prob =  0.69",33.4703557312253,95.4333208815839,4.56667911841614,81.2356101304681,47.4079050498264,37.9309109152154,72.4241178888041,2117,4208,489,10219,3,5
"long_cut =  9 ; prob =  0.7",32.3478260869565,95.72282405678,4.27717594322002,81.7092651757189,46.3472646958886,36.7932671558049,72.1892796336523,2046,4279,458,10250,3,5
"long_cut =  9 ; prob =  0.71",31.4782608695652,95.8442286141203,4.15577138587971,81.7323481116585,45.4514324848762,35.8919815402365,71.942699465743,1991,4334,445,10263,3,5
"long_cut =  9 ; prob =  0.72",30.6877470355731,96.0403436682854,3.9596563317146,82.0718816067653,44.6720368239355,35.0804265317188,71.7724417307579,1941,4384,424,10284,3,5
"long_cut =  9 ; prob =  0.73",29.8339920948617,96.1991034740381,3.80089652596189,82.258064516129,43.7869822485207,34.192215699065,71.5552163447426,1887,4438,407,10301,3,5
"long_cut =  9 ; prob =  0.74",29.0118577075099,96.2924915950691,3.70750840493089,82.2132616487455,42.8888629192474,33.3248583466512,71.3086361768332,1835,4490,397,10311,3,5
"long_cut =  9 ; prob =  0.75",28.1581027667984,96.4232349645125,3.57676503548748,82.3012939001848,41.9601837672282,32.4242644916982,71.0737979216814,1781,4544,383,10325,3,5
"long_cut =  9 ; prob =  0.76",27.3201581027668,96.5446395218528,3.45536047814718,82.3641563393708,41.0305116941707,31.5351485509891,70.8389596665297,1728,4597,370,10338,3,5
"long_cut =  9 ; prob =  0.77",26.498023715415,96.6380276428838,3.36197235711617,82.3182711198428,40.0908982179165,30.6555458004097,70.5923794986203,1676,4649,360,10348,3,5
"long_cut =  9 ; prob =  0.78",25.7549407114624,96.7594322002241,3.24056779977587,82.4392712550607,39.2482833393567,29.8614166300044,70.3927669817413,1629,4696,347,10361,3,5
"long_cut =  9 ; prob =  0.79",24.7588932806324,96.8341426970489,3.16585730295107,82.2047244094488,38.0558930741191,28.7814739937511,70.0698643809077,1566,4759,339,10369,3,5
