"","Sensitivity","Specificity","One_minus_Specificity","Precision","F1_Score","F_beta_Score","Accuracy","True_Positives","False_Negatives","False_Positives","True_Negatives","Early_cutoff","Set Number"
"long_cut =  4 ; prob =  0",100,0,100,54.821551132464,70.8190180649451,85.8501719690456,54.821551132464,9585,0,7899,0,3,7
"long_cut =  11 ; prob =  0.98",4.47786998616874,99.1541353383459,0.845864661654139,72.3463687150838,8.43373493975904,5.51204562867115,67.8408051235133,259,5525,99,11605,3,7
"long_cut =  11 ; prob =  0.99",3.38865836791148,99.4019138755981,0.598086124401909,73.6842105263158,6.47933884297521,4.18767626698573,67.6463860933211,196,5588,70,11634,3,7
"long_cut =  11 ; prob =  1",0,100,0,NA,NA,NA,66.9258920402562,0,5784,0,11704,3,7
"long_cut =  11 ; prob =  random_rate",32.1989980998445,0.682093758005294,31.7906241994706,33.3631644889923,32.7707454289733,197.891660578228,56.2971428571429,1864,3925,3723,7988,3,7
"long_cut =  11 ; prob =  random_50",49.5249611331836,0.500469643924515,49.9530356075485,32.8897556498795,39.5284709775265,227.55937627459,49.8742857142857,2867,2922,5850,5861,3,7
"long_cut =  12 ; prob =  0",100,0,100,31.5359103385178,47.9502673564318,69.7253969859411,31.5359103385178,5515,0,11973,0,3,7
"long_cut =  12 ; prob =  0.01",100,0,100,31.5359103385178,47.9502673564318,69.7253969859411,31.5359103385178,5515,0,11973,0,3,7
"long_cut =  12 ; prob =  0.02",100,0,100,31.5359103385178,47.9502673564318,69.7253969859411,31.5359103385178,5515,0,11973,0,3,7
"long_cut =  12 ; prob =  0.03",100,0.00835212561596926,99.991647874384,31.5377137301996,47.952351969394,69.7271600879966,31.5416285452882,5515,0,11972,1,3,7
"long_cut =  12 ; prob =  0.04",100,0.00835212561596926,99.991647874384,31.5377137301996,47.952351969394,69.7271600879966,31.5416285452882,5515,0,11972,1,3,7
"long_cut =  12 ; prob =  0.05",100,0.00835212561596926,99.991647874384,31.5377137301996,47.952351969394,69.7271600879966,31.5416285452882,5515,0,11972,1,3,7
"long_cut =  12 ; prob =  0.06",100,0.00835212561596926,99.991647874384,31.5377137301996,47.952351969394,69.7271600879966,31.5416285452882,5515,0,11972,1,3,7
"long_cut =  12 ; prob =  0.07",100,0.00835212561596926,99.991647874384,31.5377137301996,47.952351969394,69.7271600879966,31.5416285452882,5515,0,11972,1,3,7
"long_cut =  12 ; prob =  0.08",100,0.00835212561596926,99.991647874384,31.5377137301996,47.952351969394,69.7271600879966,31.5416285452882,5515,0,11972,1,3,7
"long_cut =  12 ; prob =  0.09",100,0.00835212561596926,99.991647874384,31.5377137301996,47.952351969394,69.7271600879966,31.5416285452882,5515,0,11972,1,3,7
"long_cut =  12 ; prob =  0.1",100,0.00835212561596926,99.991647874384,31.5377137301996,47.952351969394,69.7271600879966,31.5416285452882,5515,0,11972,1,3,7
"long_cut =  12 ; prob =  0.11",100,0.00835212561596926,99.991647874384,31.5377137301996,47.952351969394,69.7271600879966,31.5416285452882,5515,0,11972,1,3,7
"long_cut =  12 ; prob =  0.12",99.9818676337262,0.00835212561596926,99.991647874384,31.5337984673453,47.9457414895005,69.7162797754514,31.5359103385178,5514,1,11972,1,3,7
"long_cut =  12 ; prob =  0.13",99.9274705349048,0.0250563768479078,99.9749436231521,31.5256564269779,47.9300747956166,69.6871601628689,31.5301921317475,5511,4,11970,3,3,7
"long_cut =  12 ; prob =  0.14",99.8549410698096,0.0417606280798463,99.9582393719202,31.5135908440629,47.9077859939104,69.6471480966232,31.5187557182068,5507,8,11968,5,3,7
"long_cut =  12 ; prob =  0.15",99.5829555757026,0.0835212561596926,99.9164787438403,31.4637639644801,47.8188942098389,69.4925977476908,31.4615736505032,5492,23,11963,10,3,7
"long_cut =  12 ; prob =  0.16",99.1840435176791,0.217155266015201,99.7828447339848,31.4060974909571,47.7062619919763,69.2808470755123,31.4272644098811,5470,45,11947,26,3,7
"long_cut =  12 ; prob =  0.17",93.1278331822303,23.8202622567443,76.1797377432557,36.024409062215,51.9522557151528,70.710686455379,45.6770356816102,5136,379,9121,2852,3,7
"long_cut =  12 ; prob =  0.18",88.7579329102448,41.4599515576714,58.5400484423286,41.1206317204301,56.2029967277111,72.0615946296078,56.3758005489479,4895,620,7009,4964,3,7
"long_cut =  12 ; prob =  0.19",85.4397098821396,50.805980121941,49.194019878059,44.4444444444444,58.4724204256375,72.1327536586859,61.7280420860018,4712,803,5890,6083,3,7
"long_cut =  12 ; prob =  0.2",82.5566636446056,57.1786519669256,42.8213480330744,47.0351239669422,59.9276077657124,71.7233774417139,65.1818389752974,4553,962,5127,6846,3,7
"long_cut =  12 ; prob =  0.21",79.4741613780598,61.3630669005262,38.6369330994738,48.6513486513487,60.3552740291931,70.5365476841868,67.0745654162855,4383,1132,4626,7347,3,7
"long_cut =  12 ; prob =  0.22",76.9174977334542,64.7707341518417,35.2292658481584,50.1418439716312,60.7084078711986,69.4954128440367,68.6013266239707,4242,1273,4218,7755,3,7
"long_cut =  12 ; prob =  0.23",75.3218495013599,67.6355132381191,32.3644867618809,51.7374517374517,61.3408151210868,69.0285486390375,70.0594693504117,4154,1361,3875,8098,3,7
"long_cut =  12 ; prob =  0.24",73.2003626473255,70.1662072997578,29.8337927002422,53.0555920620318,61.5208777811643,68.0339748559102,71.1230558096981,4037,1478,3572,8401,3,7
"long_cut =  12 ; prob =  0.25",71.4777878513146,72.3878727136056,27.6121272863944,54.387417218543,61.7723105852856,67.2512624539375,72.1008691674291,3942,1573,3306,8667,3,7
"long_cut =  12 ; prob =  0.26",69.7008159564823,74.45084774075,25.54915225925,55.6859336520353,61.91013045579,66.3605289507302,72.9528819762123,3844,1671,3059,8914,3,7
"long_cut =  12 ; prob =  0.27",68.3046237533998,76.2883153762633,23.7116846237367,57.0239176506206,62.1565877402855,65.7050163957301,73.7705855443733,3767,1748,2839,9134,3,7
"long_cut =  12 ; prob =  0.28",66.0743427017226,77.6246554748183,22.3753445251817,57.6308714217935,61.5644534549755,64.1933551773949,73.9821591948765,3644,1871,2679,9294,3,7
"long_cut =  12 ; prob =  0.29",64.5149592021759,78.7772488098221,21.2227511901779,58.3374323659616,61.270879972447,63.1769594090699,74.279505946935,3558,1957,2541,9432,3,7
"long_cut =  12 ; prob =  0.3",62.7379873073436,80.1887580389209,19.8112419610791,59.3278463648834,60.9852824535119,62.0249533916535,74.6854986276304,3460,2055,2372,9601,3,7
"long_cut =  12 ; prob =  0.31",61.2330009066183,81.3329992483087,18.6670007516913,60.1746258018532,60.6992001437944,61.0183579069095,74.9942817932296,3377,2138,2235,9738,3,7
"long_cut =  12 ; prob =  0.32",59.818676337262,82.2684373172973,17.7315626827028,60.8447067502767,60.3273292493371,60.0211047230915,75.1887008234218,3299,2216,2123,9850,3,7
"long_cut =  12 ; prob =  0.33",58.6038077969175,83.2706923912136,16.7293076087864,61.738299904489,60.1302325581395,59.2049825975453,75.4917657822507,3232,2283,2003,9970,3,7
"long_cut =  12 ; prob =  0.34",57.0988213961922,84.0140315710348,15.9859684289652,62.1963262887616,59.5386651540934,58.0503631604173,75.5260750228728,3149,2366,1914,10059,3,7
"long_cut =  12 ; prob =  0.35",55.5575702629193,84.774075002088,15.225924997912,62.6969510947412,58.9117477408191,56.8523397780829,75.560384263495,3064,2451,1823,10150,3,7
"long_cut =  12 ; prob =  0.36",54.2520398912058,85.6176396893009,14.3823603106991,63.4705133644463,58.5003421644344,55.8751027115859,75.7262122598353,2992,2523,1722,10251,3,7
"long_cut =  12 ; prob =  0.37",52.5475974614687,86.2273448592667,13.7726551407333,63.7343303276886,57.602862254025,54.4593528018942,75.6061299176578,2898,2617,1649,10324,3,7
"long_cut =  12 ; prob =  0.38",51.2964641885766,86.8621064060804,13.1378935939196,64.2662426169923,57.053544418675,53.4540095230897,75.6461573650503,2829,2686,1573,10400,3,7
"long_cut =  12 ; prob =  0.39",49.7552130553037,87.3632339430385,12.6367660569615,64.4585388771435,56.1604584527221,52.1336018543147,75.5032021957914,2744,2771,1513,10460,3,7
"long_cut =  12 ; prob =  0.4",48.649138712602,87.8226008519168,12.1773991480832,64.7911132576672,55.5716652858326,51.2003358650433,75.4688929551693,2683,2832,1458,10515,3,7
"long_cut =  12 ; prob =  0.41",47.4342701722575,88.4490102731145,11.5509897268855,65.4163540885221,54.9926424216943,50.193791012702,75.5146386093321,2616,2899,1383,10590,3,7
"long_cut =  12 ; prob =  0.42",46.219401631913,88.9835463125365,11.0164536874635,65.899689762151,54.3323031013535,49.1553532860228,75.497483989021,2549,2966,1319,10654,3,7
"long_cut =  12 ; prob =  0.43",44.9320036264733,89.4262089701829,10.5737910298171,66.1858974358974,53.5262987363646,48.0158115020927,75.3945562671546,2478,3037,1266,10707,3,7
"long_cut =  12 ; prob =  0.44",44.0797824116047,90.0275620145327,9.9724379854673,67.0620689655172,53.1947483588621,47.3233404710921,75.5375114364135,2431,3084,1194,10779,3,7
"long_cut =  12 ; prob =  0.45",43.1731640979148,90.3867034160194,9.61329658398062,67.4122310305776,52.6362330054162,46.5184432635199,75.497483989021,2381,3134,1151,10822,3,7
"long_cut =  12 ; prob =  0.46",42.0670897552131,90.7876054455859,9.21239455441409,67.776803973123,51.9131796822555,45.5205431071695,75.4231473010064,2320,3195,1103,10870,3,7
"long_cut =  12 ; prob =  0.47",41.1786038077969,91.1467468470726,8.85325315292742,68.177724407085,51.3452407867963,44.7205702808082,75.3888380603843,2271,3244,1060,10913,3,7
"long_cut =  12 ; prob =  0.48",40.1631912964642,91.589409504719,8.41059049528105,68.7461204220981,50.7039029415131,43.8058697887825,75.3716834400732,2215,3300,1007,10966,3,7
"long_cut =  12 ; prob =  0.49",39.2384406165005,91.8817339012779,8.11826609872213,69.0051020408163,50.0288983932493,42.9433243371964,75.2801921317475,2164,3351,972,11001,3,7
"long_cut =  12 ; prob =  0.5",38.2230281051677,92.1824104234528,7.81758957654723,69.2509855453351,49.2580908984695,41.9853409815169,75.1658279963404,2108,3407,936,11037,3,7
"long_cut =  12 ; prob =  0.51",37.1532184950136,92.4580305687798,7.54196943122024,69.4105691056911,48.3996693043581,40.9603390372621,75.0171546203111,2049,3466,903,11070,3,7
"long_cut =  12 ; prob =  0.52",36.2284678150499,92.7252985884908,7.27470141150923,69.6409898919484,47.662213740458,40.0738096193189,74.9085086916743,1998,3517,871,11102,3,7
"long_cut =  12 ; prob =  0.53",35.2674524025385,93.0176229850497,6.9823770149503,69.9388709097447,46.8900675024108,39.1489875608872,74.8055809698079,1945,3570,836,11137,3,7
"long_cut =  12 ; prob =  0.54",34.1976427923844,93.218073999833,6.78192600016704,69.9036323202372,45.9271886034336,38.0886986024719,74.6054437328454,1886,3629,812,11161,3,7
"long_cut =  12 ; prob =  0.55",33.3272892112421,93.476989893928,6.52301010607199,70.1794578083238,45.1930169658225,37.2381376879128,74.5082342177493,1838,3677,781,11192,3,7
"long_cut =  12 ; prob =  0.56",32.3662737987307,93.6941451599432,6.30585484005679,70.2755905511811,44.3202979515829,36.280487804878,74.3538426349497,1785,3730,755,11218,3,7
"long_cut =  12 ; prob =  0.57",31.4233907524932,93.8778919234945,6.12210807650547,70.2757502027575,43.4281418368626,35.3298540324554,74.182296431839,1733,3782,733,11240,3,7
"long_cut =  12 ; prob =  0.58",30.6799637352675,94.028230184582,5.97176981541803,70.29497299543,42.7164857359253,34.5771855969265,74.0507776761208,1692,3823,715,11258,3,7
"long_cut =  12 ; prob =  0.59",29.7733454215775,94.2453854505972,5.75461454940283,70.4418704418704,41.8557226612286,33.6599565413472,73.9135407136322,1642,3873,689,11284,3,7
"long_cut =  12 ; prob =  0.6",28.9573889392566,94.4374843397645,5.56251566023553,70.5700397702165,41.0645410131139,32.8290095794104,73.7877401646844,1597,3918,666,11307,3,7
"long_cut =  12 ; prob =  0.61",28.1776971894832,94.5377098471561,5.4622901528439,70.3804347826087,40.2434287194096,32.0174715674963,73.6104757548033,1554,3961,654,11319,3,7
"long_cut =  12 ; prob =  0.62",27.3073436083409,94.7047523594755,5.29524764052451,70.3738317757009,39.3468321358589,31.1157024793388,73.4503659652333,1506,4009,634,11339,3,7
"long_cut =  12 ; prob =  0.63",26.4369900271985,94.9386118767226,5.06138812327738,70.6395348837209,38.4747328143555,30.2188691759244,73.3360018298262,1458,4057,606,11367,3,7
"long_cut =  12 ; prob =  0.64",25.6572982774252,95.0722458865781,4.92775411342187,70.573566084788,37.6329787234043,29.3995429046333,73.1816102470265,1415,4100,590,11383,3,7
"long_cut =  12 ; prob =  0.65",24.9864007252947,95.2977532782093,4.70224672179069,70.994332818135,36.9635193133047,28.7071372026166,73.124428179323,1378,4137,563,11410,3,7
"long_cut =  12 ; prob =  0.66",24.1341795104261,95.4815000417606,4.51849995823937,71.1004273504274,36.0362799512657,27.8079558749791,72.9814730100641,1331,4184,541,11432,3,7
"long_cut =  12 ; prob =  0.67",23.3544877606528,95.5900776747682,4.40992232523177,70.9251101321586,35.1384531441822,26.9726922432568,72.8099268069533,1288,4227,528,11445,3,7
"long_cut =  12 ; prob =  0.68",22.4660018132366,95.7905286895515,4.20947131044851,71.0843373493976,34.1416368145495,26.0261311599378,72.6669716376944,1239,4276,504,11469,3,7
"long_cut =  12 ; prob =  0.69",21.6863100634633,95.8824020713271,4.11759792867285,70.8111308466548,33.2037756801777,25.1800075792665,72.483989021043,1196,4319,493,11480,3,7
"long_cut =  12 ; prob =  0.7",20.9066183136899,95.9993318299507,4.00066817004928,70.6495098039216,32.2652861340423,24.3331082221847,72.3181610247026,1153,4362,479,11494,3,7
"long_cut =  12 ; prob =  0.71",20.181323662738,96.199782844734,3.80021715526602,70.9821428571429,31.42736128759,23.5525647536821,72.2266697163769,1113,4402,455,11518,3,7
"long_cut =  12 ; prob =  0.72",19.5648232094288,96.3584732314374,3.6415267685626,71.2211221122112,30.697012802276,22.8844114528102,72.1408966148216,1079,4436,436,11537,3,7
"long_cut =  12 ; prob =  0.73",18.7488667271079,96.475402990061,3.52459700993903,71.0164835164835,29.6657581408693,21.9850314679367,71.9636322049405,1034,4481,422,11551,3,7
"long_cut =  12 ; prob =  0.74",18.0961015412511,96.5756284974526,3.4243715025474,70.8806818181818,28.8314314603496,21.2629964206579,71.826395242452,998,4517,410,11563,3,7
"long_cut =  12 ; prob =  0.75",17.4070716228468,96.6507976279963,3.34920237200368,70.5363703159442,27.9232111692845,20.4944280773665,71.6605672461116,960,4555,401,11572,3,7
"long_cut =  12 ; prob =  0.76",16.8631006346328,96.7593752610039,3.24062473899608,70.5614567526555,27.2208400409776,19.8904953374968,71.5633577310156,930,4585,388,11585,3,7
"long_cut =  12 ; prob =  0.77",16.1015412511333,96.9097135220914,3.09028647790863,70.5882352941177,26.2217628820316,19.0410841410069,71.426120768527,888,4627,370,11603,3,7
"long_cut =  12 ; prob =  0.78",15.5757026291931,96.9598262757872,3.04017372421281,70.2371218315617,25.4971801721579,18.4469355323627,71.2946020128088,859,4656,364,11609,3,7
"long_cut =  12 ; prob =  0.79",15.0135992747053,97.1101645368746,2.88983546312537,70.5281090289608,24.7570638361489,17.8187139536886,71.2202653247941,828,4687,346,11627,3,7
"long_cut =  12 ; prob =  0.8",14.3789664551224,97.2187421698822,2.78125783011777,70.4262877442274,23.881945490137,17.1008367118088,71.0944647758463,793,4722,333,11640,3,7
"long_cut =  12 ; prob =  0.81",13.7080689029918,97.3440240541218,2.65597594587823,70.391061452514,22.947336469874,16.3395867554249,70.9686642268985,756,4759,318,11655,3,7
"long_cut =  12 ; prob =  0.82",13.1822302810517,97.4693059383613,2.53069406163868,70.5825242718447,22.2154316271963,15.7427457773928,70.8886093321134,727,4788,303,11670,3,7
"long_cut =  12 ; prob =  0.83",12.6563916591115,97.561179320137,2.43882067986303,70.5050505050505,21.4604150653344,15.1409978308026,70.785681610247,698,4817,292,11681,3,7
"long_cut =  12 ; prob =  0.84",12.1668177697189,97.6948133299925,2.30518667000752,70.8553326293559,20.7675642216032,14.5825183639762,70.7227813357731,671,4844,276,11697,3,7
"long_cut =  12 ; prob =  0.85",11.6591115140526,97.820095214232,2.17990478576798,71.1283185840708,20.0342732512852,14.0001741856819,70.6484446477585,643,4872,261,11712,3,7
"long_cut =  12 ; prob =  0.86",11.16953762466,97.9370249728556,2.06297502714441,71.3789107763615,19.3164001254312,13.4362866989487,70.5741079597438,616,4899,247,11726,3,7
"long_cut =  12 ; prob =  0.87",10.5711695376247,98.0288983546313,1.97110164536874,71.1843711843712,18.4085885696242,12.7409414747148,70.448307410796,583,4932,236,11737,3,7
"long_cut =  12 ; prob =  0.88",10.1359927470535,98.1207717364069,1.87922826359308,71.3010204081633,17.7488490236545,12.2351602171248,70.3739707227813,559,4956,225,11748,3,7
"long_cut =  12 ; prob =  0.89",9.79147778785132,98.1625323644868,1.83746763551323,71.0526315789474,17.2111553784861,11.8317265556529,70.2939158279963,540,4975,220,11753,3,7
"long_cut =  12 ; prob =  0.9",9.10244786944696,98.3128706255742,1.68712937442579,71.3068181818182,16.1440746100659,11.0261816903883,70.1795516925892,502,5013,202,11771,3,7
"long_cut =  12 ; prob =  0.91",8.41341795104261,98.4381525098137,1.56184749018625,71.2749615975422,15.0502757054817,10.2153141649421,70.048032936871,464,5051,187,11786,3,7
"long_cut =  12 ; prob =  0.92",7.96010879419764,98.5133216403575,1.48667835964252,71.1507293354943,14.3183300717547,9.67941085681528,69.9565416285453,439,5076,178,11795,3,7
"long_cut =  12 ; prob =  0.93",7.36174070716228,98.6135471477491,1.3864528522509,70.979020979021,13.3399047149663,8.96960056557087,69.8364592863678,406,5109,166,11807,3,7
"long_cut =  12 ; prob =  0.94",6.70897552130553,98.6803641526769,1.31963584732314,70.0757575757576,12.2455733907,8.19018948114043,69.6763494967978,370,5145,158,11815,3,7
"long_cut =  12 ; prob =  0.95",6.01994560290118,98.7805896600685,1.21941033993151,69.4560669456067,11.0795928583347,7.36533853935575,69.5276761207685,332,5183,146,11827,3,7
"long_cut =  12 ; prob =  0.96",5.45784224841342,98.914223669924,1.085776330076,69.8375870069606,10.1244534140599,6.69156551509493,69.4419030192132,301,5214,130,11843,3,7
"long_cut =  12 ; prob =  0.97",4.80507706255666,99.0311534285476,0.968846571452431,69.5538057742782,8.98914518317504,5.90437146294728,69.3161024702653,265,5250,116,11857,3,7
"long_cut =  12 ; prob =  0.98",3.93472348141432,99.2650129457947,0.734987054205294,71.1475409836066,7.45704467353952,4.85133020344288,69.2017383348582,217,5298,88,11885,3,7
"long_cut =  12 ; prob =  0.99",3.06436990027199,99.4320554581141,0.567944541885912,71.3080168776371,5.87621696801113,3.78974749966363,69.0416285452882,169,5346,68,11905,3,7
"long_cut =  12 ; prob =  1",0,100,0,NA,NA,NA,68.4640896614822,0,5515,0,11973,3,7
"long_cut =  12 ; prob =  random_rate",29.6739130434783,0.70534223706177,29.465776293823,31.6950464396285,30.6511976047904,196.124486200822,57.6457142857143,1638,3882,3530,8450,3,7
"long_cut =  12 ; prob =  random_50",49.4927536231884,0.506176961602671,49.3823038397329,31.59111933395,38.5657820440429,230.538922155689,50.2628571428571,2732,2788,5916,6064,3,7
